20. April 2010 | 20:42:17 | 2 whitelist entries have been loaded.
20. April 2010 | 20:42:17 | 4 blacklist entries have been loaded.
20. April 2010 | 20:42:17 | 41 bad words have been loaded.
20. April 2010 | 20:42:17 | 4 forbidden weapons have been loaded.
20. April 2010 | 20:42:17 | JunkBuster has been configurated.
20. April 2010 | 20:42:17 | JunkBuster has successfully been loaded.
22. April 2010 | 23:35:06 | Current JunkBuster configuration:
22. April 2010 | 23:35:06 | - WeaponHack = 1
22. April 2010 | 23:35:06 | - MoneyHack = 1
22. April 2010 | 23:35:06 | - Jetpack = 1
22. April 2010 | 23:35:06 | - HealthHack = 1
22. April 2010 | 23:35:06 | - ArmourHack = 1
22. April 2010 | 23:35:06 | - DriveBy = 1
22. April 2010 | 23:35:06 | - Spam = 1
22. April 2010 | 23:35:06 | - CommandSpam = 1
22. April 2010 | 23:35:06 | - BadWords = 0
22. April 2010 | 23:35:06 | - CarJackHack = 1
22. April 2010 | 23:35:06 | - TeleportHack = 1
22. April 2010 | 23:35:06 | - MaxPing = 450
22. April 2010 | 23:35:06 | - SpectateHack = 1
22. April 2010 | 23:35:06 | - Blacklist = 1
22. April 2010 | 23:35:06 | - IpBans = 1
22. April 2010 | 23:35:06 | - TempBans = 1
22. April 2010 | 23:35:06 | - SpawnKill = 0
22. April 2010 | 23:35:06 | - CapsLock = 1
22. April 2010 | 23:35:06 | - 3DSpeed = 0
22. April 2010 | 23:35:06 | - MaxSpeed = 220
22. April 2010 | 23:35:06 | - AdminImmunity = 1
22. April 2010 | 23:35:06 | - Advertisement = 0
22. April 2010 | 23:35:06 | - FreezeUpdate = 0
22. April 2010 | 23:35:06 | - SpawnTime = 10
22. April 2010 | 23:35:06 | 1 IP-bans have been loaded.
22. April 2010 | 23:35:06 | 0 temporary bans have been loaded.
22. April 2010 | 23:35:06 | 2 whitelist entries have been loaded.
22. April 2010 | 23:35:06 | 4 blacklist entries have been loaded.
22. April 2010 | 23:35:06 | 41 bad words have been loaded.
22. April 2010 | 23:35:06 | 4 forbidden weapons have been loaded.
22. April 2010 | 23:35:06 | JunkBuster has been configurated.
22. April 2010 | 23:35:06 | JunkBuster has successfully been loaded.
22. April 2010 | 23:36:29 | Current JunkBuster configuration:
22. April 2010 | 23:36:29 | - WeaponHack = 1
22. April 2010 | 23:36:29 | - MoneyHack = 1
22. April 2010 | 23:36:29 | - Jetpack = 1
22. April 2010 | 23:36:29 | - HealthHack = 1
22. April 2010 | 23:36:29 | - ArmourHack = 1
22. April 2010 | 23:36:29 | - DriveBy = 1
22. April 2010 | 23:36:29 | - Spam = 1
22. April 2010 | 23:36:29 | - CommandSpam = 1
22. April 2010 | 23:36:29 | - BadWords = 0
22. April 2010 | 23:36:29 | - CarJackHack = 1
22. April 2010 | 23:36:29 | - TeleportHack = 1
22. April 2010 | 23:36:29 | - MaxPing = 450
22. April 2010 | 23:36:29 | - SpectateHack = 1
22. April 2010 | 23:36:29 | - Blacklist = 1
22. April 2010 | 23:36:29 | - IpBans = 1
22. April 2010 | 23:36:29 | - TempBans = 1
22. April 2010 | 23:36:29 | - SpawnKill = 0
22. April 2010 | 23:36:29 | - CapsLock = 1
22. April 2010 | 23:36:29 | - 3DSpeed = 0
22. April 2010 | 23:36:29 | - MaxSpeed = 220
22. April 2010 | 23:36:29 | - AdminImmunity = 1
22. April 2010 | 23:36:29 | - Advertisement = 0
22. April 2010 | 23:36:29 | - FreezeUpdate = 0
22. April 2010 | 23:36:29 | - SpawnTime = 10
22. April 2010 | 23:36:29 | 1 IP-bans have been loaded.
22. April 2010 | 23:36:29 | 0 temporary bans have been loaded.
22. April 2010 | 23:36:29 | 2 whitelist entries have been loaded.
22. April 2010 | 23:36:29 | 4 blacklist entries have been loaded.
22. April 2010 | 23:36:29 | 41 bad words have been loaded.
22. April 2010 | 23:36:29 | 4 forbidden weapons have been loaded.
22. April 2010 | 23:36:29 | JunkBuster has been configurated.
22. April 2010 | 23:36:29 | JunkBuster has successfully been loaded.
22. April 2010 | 23:45:49 | Current JunkBuster configuration:
22. April 2010 | 23:45:49 | - WeaponHack = 1
22. April 2010 | 23:45:49 | - MoneyHack = 1
22. April 2010 | 23:45:49 | - Jetpack = 1
22. April 2010 | 23:45:49 | - HealthHack = 1
22. April 2010 | 23:45:49 | - ArmourHack = 1
22. April 2010 | 23:45:49 | - DriveBy = 1
22. April 2010 | 23:45:49 | - Spam = 1
22. April 2010 | 23:45:49 | - CommandSpam = 1
22. April 2010 | 23:45:49 | - BadWords = 0
22. April 2010 | 23:45:49 | - CarJackHack = 1
22. April 2010 | 23:45:49 | - TeleportHack = 1
22. April 2010 | 23:45:49 | - MaxPing = 450
22. April 2010 | 23:45:49 | - SpectateHack = 1
22. April 2010 | 23:45:49 | - Blacklist = 1
22. April 2010 | 23:45:49 | - IpBans = 1
22. April 2010 | 23:45:49 | - TempBans = 1
22. April 2010 | 23:45:49 | - SpawnKill = 0
22. April 2010 | 23:45:49 | - CapsLock = 1
22. April 2010 | 23:45:49 | - 3DSpeed = 0
22. April 2010 | 23:45:49 | - MaxSpeed = 220
22. April 2010 | 23:45:49 | - AdminImmunity = 1
22. April 2010 | 23:45:49 | - Advertisement = 0
22. April 2010 | 23:45:49 | - FreezeUpdate = 0
22. April 2010 | 23:45:49 | - SpawnTime = 10
22. April 2010 | 23:45:49 | 1 IP-bans have been loaded.
22. April 2010 | 23:45:49 | 0 temporary bans have been loaded.
22. April 2010 | 23:45:49 | 2 whitelist entries have been loaded.
22. April 2010 | 23:45:49 | 4 blacklist entries have been loaded.
22. April 2010 | 23:45:49 | 41 bad words have been loaded.
22. April 2010 | 23:45:49 | 4 forbidden weapons have been loaded.
22. April 2010 | 23:45:49 | JunkBuster has been configurated.
22. April 2010 | 23:45:49 | JunkBuster has successfully been loaded.
22. April 2010 | 23:51:06 | Current JunkBuster configuration:
22. April 2010 | 23:51:06 | - WeaponHack = 1
22. April 2010 | 23:51:06 | - MoneyHack = 1
22. April 2010 | 23:51:06 | - Jetpack = 1
22. April 2010 | 23:51:06 | - HealthHack = 1
22. April 2010 | 23:51:06 | - ArmourHack = 1
22. April 2010 | 23:51:06 | - DriveBy = 1
22. April 2010 | 23:51:06 | - Spam = 1
22. April 2010 | 23:51:06 | - CommandSpam = 1
22. April 2010 | 23:51:06 | - BadWords = 0
22. April 2010 | 23:51:06 | - CarJackHack = 1
22. April 2010 | 23:51:06 | - TeleportHack = 1
22. April 2010 | 23:51:06 | - MaxPing = 450
22. April 2010 | 23:51:06 | - SpectateHack = 1
22. April 2010 | 23:51:06 | - Blacklist = 1
22. April 2010 | 23:51:06 | - IpBans = 1
22. April 2010 | 23:51:06 | - TempBans = 1
22. April 2010 | 23:51:06 | - SpawnKill = 0
22. April 2010 | 23:51:06 | - CapsLock = 1
22. April 2010 | 23:51:06 | - 3DSpeed = 0
22. April 2010 | 23:51:06 | - MaxSpeed = 220
22. April 2010 | 23:51:06 | - AdminImmunity = 1
22. April 2010 | 23:51:07 | - Advertisement = 0
22. April 2010 | 23:51:07 | - FreezeUpdate = 0
22. April 2010 | 23:51:07 | - SpawnTime = 10
22. April 2010 | 23:51:07 | 1 IP-bans have been loaded.
22. April 2010 | 23:51:07 | 0 temporary bans have been loaded.
22. April 2010 | 23:51:07 | 2 whitelist entries have been loaded.
22. April 2010 | 23:51:07 | 4 blacklist entries have been loaded.
22. April 2010 | 23:51:07 | 41 bad words have been loaded.
22. April 2010 | 23:51:07 | 4 forbidden weapons have been loaded.
22. April 2010 | 23:51:07 | JunkBuster has been configurated.
22. April 2010 | 23:51:07 | JunkBuster has successfully been loaded.
22. April 2010 | 23:54:13 | Current JunkBuster configuration:
22. April 2010 | 23:54:13 | - WeaponHack = 1
22. April 2010 | 23:54:13 | - MoneyHack = 1
22. April 2010 | 23:54:13 | - Jetpack = 1
22. April 2010 | 23:54:13 | - HealthHack = 1
22. April 2010 | 23:54:13 | - ArmourHack = 1
22. April 2010 | 23:54:13 | - DriveBy = 1
22. April 2010 | 23:54:13 | - Spam = 1
22. April 2010 | 23:54:13 | - CommandSpam = 1
22. April 2010 | 23:54:13 | - BadWords = 0
22. April 2010 | 23:54:13 | - CarJackHack = 1
22. April 2010 | 23:54:13 | - TeleportHack = 1
22. April 2010 | 23:54:13 | - MaxPing = 450
22. April 2010 | 23:54:13 | - SpectateHack = 1
22. April 2010 | 23:54:13 | - Blacklist = 1
22. April 2010 | 23:54:13 | - IpBans = 1
22. April 2010 | 23:54:13 | - TempBans = 1
22. April 2010 | 23:54:13 | - SpawnKill = 0
22. April 2010 | 23:54:13 | - CapsLock = 1
22. April 2010 | 23:54:13 | - 3DSpeed = 0
22. April 2010 | 23:54:13 | - MaxSpeed = 220
22. April 2010 | 23:54:13 | - AdminImmunity = 1
22. April 2010 | 23:54:13 | - Advertisement = 0
22. April 2010 | 23:54:13 | - FreezeUpdate = 0
22. April 2010 | 23:54:14 | - SpawnTime = 10
22. April 2010 | 23:54:14 | 1 IP-bans have been loaded.
22. April 2010 | 23:54:14 | 0 temporary bans have been loaded.
22. April 2010 | 23:54:14 | 2 whitelist entries have been loaded.
22. April 2010 | 23:54:14 | 4 blacklist entries have been loaded.
22. April 2010 | 23:54:14 | 41 bad words have been loaded.
22. April 2010 | 23:54:14 | 4 forbidden weapons have been loaded.
22. April 2010 | 23:54:14 | JunkBuster has been configurated.
22. April 2010 | 23:54:14 | JunkBuster has successfully been loaded.
23. April 2010 | 00:01:14 | Current JunkBuster configuration:
23. April 2010 | 00:01:14 | - WeaponHack = 1
23. April 2010 | 00:01:14 | - MoneyHack = 1
23. April 2010 | 00:01:14 | - Jetpack = 1
23. April 2010 | 00:01:14 | - HealthHack = 1
23. April 2010 | 00:01:14 | - ArmourHack = 1
23. April 2010 | 00:01:14 | - DriveBy = 1
23. April 2010 | 00:01:14 | - Spam = 1
23. April 2010 | 00:01:14 | - CommandSpam = 1
23. April 2010 | 00:01:14 | - BadWords = 0
23. April 2010 | 00:01:14 | - CarJackHack = 1
23. April 2010 | 00:01:14 | - TeleportHack = 1
23. April 2010 | 00:01:14 | - MaxPing = 450
23. April 2010 | 00:01:14 | - SpectateHack = 1
23. April 2010 | 00:01:14 | - Blacklist = 1
23. April 2010 | 00:01:14 | - IpBans = 1
23. April 2010 | 00:01:14 | - TempBans = 1
23. April 2010 | 00:01:14 | - SpawnKill = 0
23. April 2010 | 00:01:14 | - CapsLock = 1
23. April 2010 | 00:01:14 | - 3DSpeed = 0
23. April 2010 | 00:01:14 | - MaxSpeed = 220
23. April 2010 | 00:01:14 | - AdminImmunity = 1
23. April 2010 | 00:01:14 | - Advertisement = 0
23. April 2010 | 00:01:14 | - FreezeUpdate = 0
23. April 2010 | 00:01:14 | - SpawnTime = 10
23. April 2010 | 00:01:14 | 1 IP-bans have been loaded.
23. April 2010 | 00:01:14 | 0 temporary bans have been loaded.
23. April 2010 | 00:01:14 | 2 whitelist entries have been loaded.
23. April 2010 | 00:01:14 | 4 blacklist entries have been loaded.
23. April 2010 | 00:01:14 | 41 bad words have been loaded.
23. April 2010 | 00:01:14 | 4 forbidden weapons have been loaded.
23. April 2010 | 00:01:14 | JunkBuster has been configurated.
23. April 2010 | 00:01:14 | JunkBuster has successfully been loaded.
23. April 2010 | 00:11:47 | Current JunkBuster configuration:
23. April 2010 | 00:11:47 | - WeaponHack = 1
23. April 2010 | 00:11:47 | - MoneyHack = 1
23. April 2010 | 00:11:47 | - Jetpack = 1
23. April 2010 | 00:11:47 | - HealthHack = 1
23. April 2010 | 00:11:47 | - ArmourHack = 1
23. April 2010 | 00:11:47 | - DriveBy = 1
23. April 2010 | 00:11:47 | - Spam = 1
23. April 2010 | 00:11:47 | - CommandSpam = 1
23. April 2010 | 00:11:47 | - BadWords = 0
23. April 2010 | 00:11:47 | - CarJackHack = 1
23. April 2010 | 00:11:47 | - TeleportHack = 1
23. April 2010 | 00:11:47 | - MaxPing = 450
23. April 2010 | 00:11:47 | - SpectateHack = 1
23. April 2010 | 00:11:47 | - Blacklist = 1
23. April 2010 | 00:11:47 | - IpBans = 1
23. April 2010 | 00:11:47 | - TempBans = 1
23. April 2010 | 00:11:47 | - SpawnKill = 0
23. April 2010 | 00:11:47 | - CapsLock = 1
23. April 2010 | 00:11:47 | - 3DSpeed = 0
23. April 2010 | 00:11:47 | - MaxSpeed = 220
23. April 2010 | 00:11:47 | - AdminImmunity = 1
23. April 2010 | 00:11:47 | - Advertisement = 0
23. April 2010 | 00:11:47 | - FreezeUpdate = 0
23. April 2010 | 00:11:47 | - SpawnTime = 10
23. April 2010 | 00:11:47 | 1 IP-bans have been loaded.
23. April 2010 | 00:11:47 | 0 temporary bans have been loaded.
23. April 2010 | 00:11:47 | 2 whitelist entries have been loaded.
23. April 2010 | 00:11:47 | 4 blacklist entries have been loaded.
23. April 2010 | 00:11:47 | 41 bad words have been loaded.
23. April 2010 | 00:11:47 | 4 forbidden weapons have been loaded.
23. April 2010 | 00:11:47 | JunkBuster has been configurated.
23. April 2010 | 00:11:47 | JunkBuster has successfully been loaded.
23. April 2010 | 00:12:01 | Current JunkBuster configuration:
23. April 2010 | 00:12:01 | - WeaponHack = 1
23. April 2010 | 00:12:01 | - MoneyHack = 1
23. April 2010 | 00:12:01 | - Jetpack = 1
23. April 2010 | 00:12:01 | - HealthHack = 1
23. April 2010 | 00:12:01 | - ArmourHack = 1
23. April 2010 | 00:12:01 | - DriveBy = 1
23. April 2010 | 00:12:01 | - Spam = 1
23. April 2010 | 00:12:01 | - CommandSpam = 1
23. April 2010 | 00:12:01 | - BadWords = 0
23. April 2010 | 00:12:01 | - CarJackHack = 1
23. April 2010 | 00:12:01 | - TeleportHack = 1
23. April 2010 | 00:12:01 | - MaxPing = 450
23. April 2010 | 00:12:01 | - SpectateHack = 1
23. April 2010 | 00:12:01 | - Blacklist = 1
23. April 2010 | 00:12:01 | - IpBans = 1
23. April 2010 | 00:12:01 | - TempBans = 1
23. April 2010 | 00:12:01 | - SpawnKill = 0
23. April 2010 | 00:12:01 | - CapsLock = 1
23. April 2010 | 00:12:01 | - 3DSpeed = 0
23. April 2010 | 00:12:01 | - MaxSpeed = 220
23. April 2010 | 00:12:01 | - AdminImmunity = 1
23. April 2010 | 00:12:01 | - Advertisement = 0
23. April 2010 | 00:12:01 | - FreezeUpdate = 0
23. April 2010 | 00:12:01 | - SpawnTime = 10
23. April 2010 | 00:12:01 | 1 IP-bans have been loaded.
23. April 2010 | 00:12:01 | 0 temporary bans have been loaded.
23. April 2010 | 00:12:01 | 2 whitelist entries have been loaded.
23. April 2010 | 00:12:01 | 4 blacklist entries have been loaded.
23. April 2010 | 00:12:01 | 41 bad words have been loaded.
23. April 2010 | 00:12:01 | 4 forbidden weapons have been loaded.
23. April 2010 | 00:12:01 | JunkBuster has been configurated.
23. April 2010 | 00:12:01 | JunkBuster has successfully been loaded.
23. April 2010 | 00:23:02 | Current JunkBuster configuration:
23. April 2010 | 00:23:02 | - WeaponHack = 1
23. April 2010 | 00:23:02 | - MoneyHack = 1
23. April 2010 | 00:23:02 | - Jetpack = 1
23. April 2010 | 00:23:02 | - HealthHack = 1
23. April 2010 | 00:23:02 | - ArmourHack = 1
23. April 2010 | 00:23:02 | - DriveBy = 1
23. April 2010 | 00:23:02 | - Spam = 1
23. April 2010 | 00:23:02 | - CommandSpam = 1
23. April 2010 | 00:23:02 | - BadWords = 0
23. April 2010 | 00:23:02 | - CarJackHack = 1
23. April 2010 | 00:23:02 | - TeleportHack = 1
23. April 2010 | 00:23:02 | - MaxPing = 450
23. April 2010 | 00:23:02 | - SpectateHack = 1
23. April 2010 | 00:23:02 | - Blacklist = 1
23. April 2010 | 00:23:02 | - IpBans = 1
23. April 2010 | 00:23:02 | - TempBans = 1
23. April 2010 | 00:23:02 | - SpawnKill = 0
23. April 2010 | 00:23:02 | - CapsLock = 1
23. April 2010 | 00:23:02 | - 3DSpeed = 0
23. April 2010 | 00:23:02 | - MaxSpeed = 220
23. April 2010 | 00:23:02 | - AdminImmunity = 1
23. April 2010 | 00:23:02 | - Advertisement = 0
23. April 2010 | 00:23:02 | - FreezeUpdate = 0
23. April 2010 | 00:23:02 | - SpawnTime = 10
23. April 2010 | 00:23:02 | 1 IP-bans have been loaded.
23. April 2010 | 00:23:02 | 0 temporary bans have been loaded.
23. April 2010 | 00:23:02 | 2 whitelist entries have been loaded.
23. April 2010 | 00:23:02 | 4 blacklist entries have been loaded.
23. April 2010 | 00:23:02 | 41 bad words have been loaded.
23. April 2010 | 00:23:02 | 4 forbidden weapons have been loaded.
23. April 2010 | 00:23:02 | JunkBuster has been configurated.
23. April 2010 | 00:23:02 | JunkBuster has successfully been loaded.
24. April 2010 | 14:35:31 | Current JunkBuster configuration:
24. April 2010 | 14:35:31 | - WeaponHack = 1
24. April 2010 | 14:35:31 | - MoneyHack = 1
24. April 2010 | 14:35:31 | - Jetpack = 1
24. April 2010 | 14:35:31 | - HealthHack = 1
24. April 2010 | 14:35:31 | - ArmourHack = 1
24. April 2010 | 14:35:31 | - DriveBy = 1
24. April 2010 | 14:35:31 | - Spam = 1
24. April 2010 | 14:35:31 | - CommandSpam = 1
24. April 2010 | 14:35:31 | - BadWords = 0
24. April 2010 | 14:35:31 | - CarJackHack = 1
24. April 2010 | 14:35:31 | - TeleportHack = 1
24. April 2010 | 14:35:31 | - MaxPing = 450
24. April 2010 | 14:35:31 | - SpectateHack = 1
24. April 2010 | 14:35:31 | - Blacklist = 1
24. April 2010 | 14:35:31 | - IpBans = 1
24. April 2010 | 14:35:31 | - TempBans = 1
24. April 2010 | 14:35:31 | - SpawnKill = 0
24. April 2010 | 14:35:31 | - CapsLock = 1
24. April 2010 | 14:35:31 | - 3DSpeed = 0
24. April 2010 | 14:35:31 | - MaxSpeed = 220
24. April 2010 | 14:35:31 | - AdminImmunity = 1
24. April 2010 | 14:35:31 | - Advertisement = 0
24. April 2010 | 14:35:31 | - FreezeUpdate = 0
24. April 2010 | 14:35:31 | - SpawnTime = 10
24. April 2010 | 14:35:31 | 1 IP-bans have been loaded.
24. April 2010 | 14:35:31 | 0 temporary bans have been loaded.
24. April 2010 | 14:35:31 | 2 whitelist entries have been loaded.
24. April 2010 | 14:35:31 | 4 blacklist entries have been loaded.
24. April 2010 | 14:35:31 | 41 bad words have been loaded.
24. April 2010 | 14:35:31 | 4 forbidden weapons have been loaded.
24. April 2010 | 14:35:31 | JunkBuster has been configurated.
24. April 2010 | 14:35:31 | JunkBuster has successfully been loaded.
24. April 2010 | 14:36:29 | IP 192.168.2.101 has logged in as RCON-admin
24. April 2010 | 19:25:13 | Current JunkBuster configuration:
24. April 2010 | 19:25:13 | - WeaponHack = 1
24. April 2010 | 19:25:13 | - MoneyHack = 1
24. April 2010 | 19:25:13 | - Jetpack = 1
24. April 2010 | 19:25:13 | - HealthHack = 1
24. April 2010 | 19:25:13 | - ArmourHack = 1
24. April 2010 | 19:25:13 | - DriveBy = 1
24. April 2010 | 19:25:13 | - Spam = 1
24. April 2010 | 19:25:13 | - CommandSpam = 1
24. April 2010 | 19:25:13 | - BadWords = 0
24. April 2010 | 19:25:13 | - CarJackHack = 1
24. April 2010 | 19:25:13 | - TeleportHack = 1
24. April 2010 | 19:25:13 | - MaxPing = 450
24. April 2010 | 19:25:13 | - SpectateHack = 1
24. April 2010 | 19:25:13 | - Blacklist = 1
24. April 2010 | 19:25:13 | - IpBans = 1
24. April 2010 | 19:25:13 | - TempBans = 1
24. April 2010 | 19:25:13 | - SpawnKill = 0
24. April 2010 | 19:25:13 | - CapsLock = 1
24. April 2010 | 19:25:13 | - 3DSpeed = 0
24. April 2010 | 19:25:13 | - MaxSpeed = 220
24. April 2010 | 19:25:13 | - AdminImmunity = 1
24. April 2010 | 19:25:13 | - Advertisement = 0
24. April 2010 | 19:25:13 | - FreezeUpdate = 0
24. April 2010 | 19:25:13 | - SpawnTime = 10
24. April 2010 | 19:25:13 | 1 IP-bans have been loaded.
24. April 2010 | 19:25:13 | 0 temporary bans have been loaded.
24. April 2010 | 19:25:13 | 2 whitelist entries have been loaded.
24. April 2010 | 19:25:13 | 4 blacklist entries have been loaded.
24. April 2010 | 19:25:13 | 41 bad words have been loaded.
24. April 2010 | 19:25:13 | 4 forbidden weapons have been loaded.
24. April 2010 | 19:25:13 | JunkBuster has been configurated.
24. April 2010 | 19:25:13 | JunkBuster has successfully been loaded.
24. April 2010 | 19:50:08 | Current JunkBuster configuration:
24. April 2010 | 19:50:08 | - WeaponHack = 1
24. April 2010 | 19:50:08 | - MoneyHack = 1
24. April 2010 | 19:50:08 | - Jetpack = 1
24. April 2010 | 19:50:08 | - HealthHack = 1
24. April 2010 | 19:50:08 | - ArmourHack = 1
24. April 2010 | 19:50:08 | - DriveBy = 1
24. April 2010 | 19:50:08 | - Spam = 1
24. April 2010 | 19:50:08 | - CommandSpam = 1
24. April 2010 | 19:50:08 | - BadWords = 0
24. April 2010 | 19:50:08 | - CarJackHack = 1
24. April 2010 | 19:50:08 | - TeleportHack = 1
24. April 2010 | 19:50:08 | - MaxPing = 450
24. April 2010 | 19:50:08 | - SpectateHack = 1
24. April 2010 | 19:50:08 | - Blacklist = 1
24. April 2010 | 19:50:08 | - IpBans = 1
24. April 2010 | 19:50:08 | - TempBans = 1
24. April 2010 | 19:50:08 | - SpawnKill = 0
24. April 2010 | 19:50:08 | - CapsLock = 1
24. April 2010 | 19:50:08 | - 3DSpeed = 0
24. April 2010 | 19:50:08 | - MaxSpeed = 220
24. April 2010 | 19:50:08 | - AdminImmunity = 1
24. April 2010 | 19:50:08 | - Advertisement = 0
24. April 2010 | 19:50:08 | - FreezeUpdate = 0
24. April 2010 | 19:50:08 | - SpawnTime = 10
24. April 2010 | 19:50:08 | 1 IP-bans have been loaded.
24. April 2010 | 19:50:08 | 0 temporary bans have been loaded.
24. April 2010 | 19:50:08 | 2 whitelist entries have been loaded.
24. April 2010 | 19:50:08 | 4 blacklist entries have been loaded.
24. April 2010 | 19:50:08 | 41 bad words have been loaded.
24. April 2010 | 19:50:08 | 4 forbidden weapons have been loaded.
24. April 2010 | 19:50:08 | JunkBuster has been configurated.
24. April 2010 | 19:50:08 | JunkBuster has successfully been loaded.
24. April 2010 | 19:51:42 | Current JunkBuster configuration:
24. April 2010 | 19:51:42 | - WeaponHack = 1
24. April 2010 | 19:51:42 | - MoneyHack = 1
24. April 2010 | 19:51:42 | - Jetpack = 1
24. April 2010 | 19:51:42 | - HealthHack = 1
24. April 2010 | 19:51:42 | - ArmourHack = 1
24. April 2010 | 19:51:42 | - DriveBy = 1
24. April 2010 | 19:51:42 | - Spam = 1
24. April 2010 | 19:51:42 | - CommandSpam = 1
24. April 2010 | 19:51:42 | - BadWords = 0
24. April 2010 | 19:51:42 | - CarJackHack = 1
24. April 2010 | 19:51:42 | - TeleportHack = 1
24. April 2010 | 19:51:42 | - MaxPing = 450
24. April 2010 | 19:51:42 | - SpectateHack = 1
24. April 2010 | 19:51:42 | - Blacklist = 1
24. April 2010 | 19:51:42 | - IpBans = 1
24. April 2010 | 19:51:42 | - TempBans = 1
24. April 2010 | 19:51:42 | - SpawnKill = 0
24. April 2010 | 19:51:42 | - CapsLock = 1
24. April 2010 | 19:51:42 | - 3DSpeed = 0
24. April 2010 | 19:51:42 | - MaxSpeed = 220
24. April 2010 | 19:51:42 | - AdminImmunity = 1
24. April 2010 | 19:51:42 | - Advertisement = 0
24. April 2010 | 19:51:42 | - FreezeUpdate = 0
24. April 2010 | 19:51:42 | - SpawnTime = 10
24. April 2010 | 19:51:42 | 1 IP-bans have been loaded.
24. April 2010 | 19:51:42 | 0 temporary bans have been loaded.
24. April 2010 | 19:51:42 | 2 whitelist entries have been loaded.
24. April 2010 | 19:51:42 | 4 blacklist entries have been loaded.
24. April 2010 | 19:51:42 | 41 bad words have been loaded.
24. April 2010 | 19:51:42 | 4 forbidden weapons have been loaded.
24. April 2010 | 19:51:42 | JunkBuster has been configurated.
24. April 2010 | 19:51:42 | JunkBuster has successfully been loaded.
24. April 2010 | 19:53:56 | Current JunkBuster configuration:
24. April 2010 | 19:53:56 | - WeaponHack = 1
24. April 2010 | 19:53:56 | - MoneyHack = 1
24. April 2010 | 19:53:56 | - Jetpack = 1
24. April 2010 | 19:53:56 | - HealthHack = 1
24. April 2010 | 19:53:56 | - ArmourHack = 1
24. April 2010 | 19:53:56 | - DriveBy = 1
24. April 2010 | 19:53:56 | - Spam = 1
24. April 2010 | 19:53:56 | - CommandSpam = 1
24. April 2010 | 19:53:56 | - BadWords = 0
24. April 2010 | 19:53:56 | - CarJackHack = 1
24. April 2010 | 19:53:56 | - TeleportHack = 1
24. April 2010 | 19:53:56 | - MaxPing = 450
24. April 2010 | 19:53:56 | - SpectateHack = 1
24. April 2010 | 19:53:56 | - Blacklist = 1
24. April 2010 | 19:53:56 | - IpBans = 1
24. April 2010 | 19:53:56 | - TempBans = 1
24. April 2010 | 19:53:56 | - SpawnKill = 0
24. April 2010 | 19:53:56 | - CapsLock = 1
24. April 2010 | 19:53:56 | - 3DSpeed = 0
24. April 2010 | 19:53:56 | - MaxSpeed = 220
24. April 2010 | 19:53:56 | - AdminImmunity = 1
24. April 2010 | 19:53:56 | - Advertisement = 0
24. April 2010 | 19:53:56 | - FreezeUpdate = 0
24. April 2010 | 19:53:56 | - SpawnTime = 10
24. April 2010 | 19:53:56 | 1 IP-bans have been loaded.
24. April 2010 | 19:53:56 | 0 temporary bans have been loaded.
24. April 2010 | 19:53:56 | 2 whitelist entries have been loaded.
24. April 2010 | 19:53:56 | 4 blacklist entries have been loaded.
24. April 2010 | 19:53:56 | 41 bad words have been loaded.
24. April 2010 | 19:53:56 | 4 forbidden weapons have been loaded.
24. April 2010 | 19:53:56 | JunkBuster has been configurated.
24. April 2010 | 19:53:56 | JunkBuster has successfully been loaded.
24. April 2010 | 19:59:19 | Current JunkBuster configuration:
24. April 2010 | 19:59:19 | - WeaponHack = 1
24. April 2010 | 19:59:19 | - MoneyHack = 1
24. April 2010 | 19:59:19 | - Jetpack = 1
24. April 2010 | 19:59:19 | - HealthHack = 1
24. April 2010 | 19:59:19 | - ArmourHack = 1
24. April 2010 | 19:59:19 | - DriveBy = 1
24. April 2010 | 19:59:19 | - Spam = 1
24. April 2010 | 19:59:19 | - CommandSpam = 1
24. April 2010 | 19:59:19 | - BadWords = 0
24. April 2010 | 19:59:19 | - CarJackHack = 1
24. April 2010 | 19:59:19 | - TeleportHack = 1
24. April 2010 | 19:59:19 | - MaxPing = 450
24. April 2010 | 19:59:19 | - SpectateHack = 1
24. April 2010 | 19:59:19 | - Blacklist = 1
24. April 2010 | 19:59:19 | - IpBans = 1
24. April 2010 | 19:59:19 | - TempBans = 1
24. April 2010 | 19:59:19 | - SpawnKill = 0
24. April 2010 | 19:59:19 | - CapsLock = 1
24. April 2010 | 19:59:19 | - 3DSpeed = 0
24. April 2010 | 19:59:19 | - MaxSpeed = 220
24. April 2010 | 19:59:19 | - AdminImmunity = 1
24. April 2010 | 19:59:19 | - Advertisement = 0
24. April 2010 | 19:59:19 | - FreezeUpdate = 0
24. April 2010 | 19:59:19 | - SpawnTime = 10
24. April 2010 | 19:59:19 | 1 IP-bans have been loaded.
24. April 2010 | 19:59:19 | 0 temporary bans have been loaded.
24. April 2010 | 19:59:19 | 2 whitelist entries have been loaded.
24. April 2010 | 19:59:19 | 4 blacklist entries have been loaded.
24. April 2010 | 19:59:19 | 41 bad words have been loaded.
24. April 2010 | 19:59:19 | 4 forbidden weapons have been loaded.
24. April 2010 | 19:59:19 | JunkBuster has been configurated.
24. April 2010 | 19:59:19 | JunkBuster has successfully been loaded.
25. April 2010 | 02:05:12 | Current JunkBuster configuration:
